snapshot_date,symbol,contract_date,label,tenor,price
2026-04-20,TGG34,2034-02-01,Feb 2034,93,25.407
2026-04-20,TGH34,2034-03-01,Mar 2034,94,25.227
2026-04-20,TGJ34,2034-04-01,Apr 2034,95,25.077
2026-04-20,TGK34,2034-05-01,May 2034,96,24.577
2026-04-20,TGM34,2034-06-01,Jun 2034,97,24.277
2026-04-20,TGN34,2034-07-01,Jul 2034,98,24.078
2026-04-20,TGQ34,2034-08-01,Aug 2034,99,24.478
2026-04-20,TGU34,2034-09-01,Sep 2034,100,24.873
2026-04-20,TGV34,2034-10-01,Oct 2034,101,25.473
2026-04-20,TGX34,2034-11-01,Nov 2034,102,25.983
2026-04-20,TGZ34,2034-12-01,Dec 2034,103,26.158
2026-04-20,TGF35,2035-01-01,Jan 2035,104,26.443
2026-04-20,TGG35,2035-02-01,Feb 2035,105,26.348
2026-04-20,TGH35,2035-03-01,Mar 2035,106,26.168
2026-04-20,TGJ35,2035-04-01,Apr 2035,107,25.918
2026-04-20,TGK35,2035-05-01,May 2035,108,25.508
2026-04-20,TGM35,2035-06-01,Jun 2035,109,25.208
2026-04-20,TGN35,2035-07-01,Jul 2035,110,25.008
2026-04-20,TGQ35,2035-08-01,Aug 2035,111,25.408
2026-04-20,TGU35,2035-09-01,Sep 2035,112,25.803
2026-04-20,TGV35,2035-10-01,Oct 2035,113,26.403
2026-04-20,TGX35,2035-11-01,Nov 2035,114,26.913
2026-04-20,TGZ35,2035-12-01,Dec 2035,115,27.088
2026-04-20,TGF36,2036-01-01,Jan 2036,116,27.373
2026-04-20,TGG36,2036-02-01,Feb 2036,117,27.278
2026-04-20,TGH36,2036-03-01,Mar 2036,118,27.098
2026-04-20,TGJ36,2036-04-01,Apr 2036,119,26.758
2026-04-20,TGK36,2036-05-01,May 2036,120,26.308
2026-04-20,TGM36,2036-06-01,Jun 2036,121,26.008
2026-04-20,TGN36,2036-07-01,Jul 2036,122,25.808
2026-04-20,TGQ36,2036-08-01,Aug 2036,123,26.208
2026-04-20,TGU36,2036-09-01,Sep 2036,124,26.603
2026-04-20,TGV36,2036-10-01,Oct 2036,125,27.203
2026-04-20,TGX36,2036-11-01,Nov 2036,126,27.713
2026-04-20,TGZ36,2036-12-01,Dec 2036,127,27.888
2026-04-20,TGF37,2037-01-01,Jan 2037,128,28.173
2026-04-20,TGG37,2037-02-01,Feb 2037,129,28.078
2026-04-20,TGH37,2037-03-01,Mar 2037,130,27.898
2026-04-20,TGJ37,2037-04-01,Apr 2037,131,27.458
2026-04-20,TGK37,2037-05-01,May 2037,132,26.988
2026-04-20,TGM37,2037-06-01,Jun 2037,133,26.688
2026-04-20,TGN37,2037-07-01,Jul 2037,134,26.488
2026-04-20,TGQ37,2037-08-01,Aug 2037,135,26.888
2026-04-20,TGU37,2037-09-01,Sep 2037,136,27.283
2026-04-20,TGV37,2037-10-01,Oct 2037,137,27.883
2026-04-20,TGX37,2037-11-01,Nov 2037,138,28.393
2026-04-20,TGZ37,2037-12-01,Dec 2037,139,28.568
2026-04-21,TGK26,2026-05-01,May 2026,0,43.8
2026-04-21,TGM26,2026-06-01,Jun 2026,1,43.63
2026-04-21,TGN26,2026-07-01,Jul 2026,2,43.605
2026-04-21,TGQ26,2026-08-01,Aug 2026,3,43.66
2026-04-21,TGU26,2026-09-01,Sep 2026,4,43.86
2026-04-21,TGV26,2026-10-01,Oct 2026,5,43.545
2026-04-21,TGX26,2026-11-01,Nov 2026,6,43.185
2026-04-21,TGZ26,2026-12-01,Dec 2026,7,43.175
2026-04-21,TGF27,2027-01-01,Jan 2027,8,43.035
2026-04-21,TGG27,2027-02-01,Feb 2027,9,41.27
2026-04-21,TGH27,2027-03-01,Mar 2027,10,40.0
2026-04-21,TGJ27,2027-04-01,Apr 2027,11,34.05
2026-04-21,TGK27,2027-05-01,May 2027,12,33.235
2026-04-21,TGM27,2027-06-01,Jun 2027,13,32.642
2026-04-21,TGN27,2027-07-01,Jul 2027,14,32.442
2026-04-21,TGQ27,2027-08-01,Aug 2027,15,32.482
2026-04-21,TGU27,2027-09-01,Sep 2027,16,32.402
2026-04-21,TGV27,2027-10-01,Oct 2027,17,32.417
2026-04-21,TGX27,2027-11-01,Nov 2027,18,32.272
2026-04-21,TGZ27,2027-12-01,Dec 2027,19,32.747
2026-04-21,TGF28,2028-01-01,Jan 2028,20,32.694
2026-04-21,TGG28,2028-02-01,Feb 2028,21,32.064
2026-04-21,TGH28,2028-03-01,Mar 2028,22,30.154
2026-04-21,TGJ28,2028-04-01,Apr 2028,23,26.855
2026-04-21,TGK28,2028-05-01,May 2028,24,25.535
2026-04-21,TGM28,2028-06-01,Jun 2028,25,24.94
2026-04-21,TGN28,2028-07-01,Jul 2028,26,25.09
2026-04-21,TGQ28,2028-08-01,Aug 2028,27,24.97
2026-04-21,TGU28,2028-09-01,Sep 2028,28,25.075
2026-04-21,TGV28,2028-10-01,Oct 2028,29,25.072
2026-04-21,TGX28,2028-11-01,Nov 2028,30,25.657
2026-04-21,TGZ28,2028-12-01,Dec 2028,31,26.027
2026-04-21,TGF29,2029-01-01,Jan 2029,32,26.181
2026-04-21,TGG29,2029-02-01,Feb 2029,33,26.091
2026-04-21,TGH29,2029-03-01,Mar 2029,34,25.836
2026-04-21,TGJ29,2029-04-01,Apr 2029,35,23.057
2026-04-21,TGK29,2029-05-01,May 2029,36,22.552
2026-04-21,TGM29,2029-06-01,Jun 2029,37,22.102
2026-04-21,TGN29,2029-07-01,Jul 2029,38,22.182
2026-04-21,TGQ29,2029-08-01,Aug 2029,39,22.297
2026-04-21,TGU29,2029-09-01,Sep 2029,40,22.947
2026-04-21,TGV29,2029-10-01,Oct 2029,41,22.742
2026-04-21,TGX29,2029-11-01,Nov 2029,42,23.152
2026-04-21,TGZ29,2029-12-01,Dec 2029,43,23.557
2026-04-21,TGF30,2030-01-01,Jan 2030,44,23.906
2026-04-21,TGG30,2030-02-01,Feb 2030,45,23.898
2026-04-21,TGH30,2030-03-01,Mar 2030,46,23.894
2026-04-21,TGJ30,2030-04-01,Apr 2030,47,22.462
2026-04-21,TGK30,2030-05-01,May 2030,48,22.057
2026-04-21,TGM30,2030-06-01,Jun 2030,49,21.587
2026-04-21,TGN30,2030-07-01,Jul 2030,50,20.522
2026-04-21,TGQ30,2030-08-01,Aug 2030,51,20.887
2026-04-21,TGU30,2030-09-01,Sep 2030,52,21.567
2026-04-21,TGV30,2030-10-01,Oct 2030,53,22.453
2026-04-21,TGX30,2030-11-01,Nov 2030,54,23.218
2026-04-21,TGZ30,2030-12-01,Dec 2030,55,23.648
2026-04-21,TGF31,2031-01-01,Jan 2031,56,23.548
2026-04-21,TGG31,2031-02-01,Feb 2031,57,23.358
2026-04-21,TGH31,2031-03-01,Mar 2031,58,23.113
2026-04-21,TGJ31,2031-04-01,Apr 2031,59,22.453
2026-04-21,TGK31,2031-05-01,May 2031,60,21.978
2026-04-21,TGM31,2031-06-01,Jun 2031,61,21.713
2026-04-21,TGN31,2031-07-01,Jul 2031,62,21.558
2026-04-21,TGQ31,2031-08-01,Aug 2031,63,21.748
2026-04-21,TGU31,2031-09-01,Sep 2031,64,22.243
2026-04-21,TGV31,2031-10-01,Oct 2031,65,23.233
2026-04-21,TGX31,2031-11-01,Nov 2031,66,23.933
2026-04-21,TGZ31,2031-12-01,Dec 2031,67,24.338
2026-04-21,TGF32,2032-01-01,Jan 2032,68,23.318
2026-04-21,TGG32,2032-02-01,Feb 2032,69,23.383
2026-04-21,TGH32,2032-03-01,Mar 2032,70,23.483
2026-04-21,TGJ32,2032-04-01,Apr 2032,71,23.788
2026-04-21,TGK32,2032-05-01,May 2032,72,23.468
2026-04-21,TGM32,2032-06-01,Jun 2032,73,22.918
2026-04-21,TGN32,2032-07-01,Jul 2032,74,22.568
2026-04-21,TGQ32,2032-08-01,Aug 2032,75,23.013
2026-04-21,TGU32,2032-09-01,Sep 2032,76,23.553
2026-04-21,TGV32,2032-10-01,Oct 2032,77,24.348
2026-04-21,TGX32,2032-11-01,Nov 2032,78,24.698
2026-04-21,TGZ32,2032-12-01,Dec 2032,79,24.873
2026-04-21,TGF33,2033-01-01,Jan 2033,80,25.073
2026-04-21,TGG33,2033-02-01,Feb 2033,81,24.963
2026-04-21,TGH33,2033-03-01,Mar 2033,82,24.778
2026-04-21,TGJ33,2033-04-01,Apr 2033,83,24.433
2026-04-21,TGK33,2033-05-01,May 2033,84,23.978
2026-04-21,TGM33,2033-06-01,Jun 2033,85,23.628
2026-04-21,TGN33,2033-07-01,Jul 2033,86,23.353
2026-04-21,TGQ33,2033-08-01,Aug 2033,87,23.803
2026-04-21,TGU33,2033-09-01,Sep 2033,88,24.198
2026-04-21,TGV33,2033-10-01,Oct 2033,89,24.798
2026-04-21,TGX33,2033-11-01,Nov 2033,90,25.298
2026-04-21,TGZ33,2033-12-01,Dec 2033,91,25.473
2026-04-21,TGF34,2034-01-01,Jan 2034,92,25.758
2026-04-21,TGG34,2034-02-01,Feb 2034,93,25.663
2026-04-21,TGH34,2034-03-01,Mar 2034,94,25.483
2026-04-21,TGJ34,2034-04-01,Apr 2034,95,25.333
2026-04-21,TGK34,2034-05-01,May 2034,96,24.833
2026-04-21,TGM34,2034-06-01,Jun 2034,97,24.533
2026-04-21,TGN34,2034-07-01,Jul 2034,98,24.333
2026-04-21,TGQ34,2034-08-01,Aug 2034,99,24.733
2026-04-21,TGU34,2034-09-01,Sep 2034,100,25.128
2026-04-21,TGV34,2034-10-01,Oct 2034,101,25.728
2026-04-21,TGX34,2034-11-01,Nov 2034,102,26.238
2026-04-21,TGZ34,2034-12-01,Dec 2034,103,26.413
2026-04-21,TGF35,2035-01-01,Jan 2035,104,26.698
2026-04-21,TGG35,2035-02-01,Feb 2035,105,26.603
2026-04-21,TGH35,2035-03-01,Mar 2035,106,26.423
2026-04-21,TGJ35,2035-04-01,Apr 2035,107,26.173
2026-04-21,TGK35,2035-05-01,May 2035,108,25.763
2026-04-21,TGM35,2035-06-01,Jun 2035,109,25.463
2026-04-21,TGN35,2035-07-01,Jul 2035,110,25.263
2026-04-21,TGQ35,2035-08-01,Aug 2035,111,25.663
2026-04-21,TGU35,2035-09-01,Sep 2035,112,26.058
2026-04-21,TGV35,2035-10-01,Oct 2035,113,26.658
2026-04-21,TGX35,2035-11-01,Nov 2035,114,27.168
2026-04-21,TGZ35,2035-12-01,Dec 2035,115,27.343
2026-04-21,TGF36,2036-01-01,Jan 2036,116,27.628
2026-04-21,TGG36,2036-02-01,Feb 2036,117,27.533
2026-04-21,TGH36,2036-03-01,Mar 2036,118,27.353
2026-04-21,TGJ36,2036-04-01,Apr 2036,119,27.013
2026-04-21,TGK36,2036-05-01,May 2036,120,26.563
2026-04-21,TGM36,2036-06-01,Jun 2036,121,26.263
2026-04-21,TGN36,2036-07-01,Jul 2036,122,26.063
2026-04-21,TGQ36,2036-08-01,Aug 2036,123,26.463
2026-04-21,TGU36,2036-09-01,Sep 2036,124,26.858
2026-04-21,TGV36,2036-10-01,Oct 2036,125,27.458
2026-04-21,TGX36,2036-11-01,Nov 2036,126,27.968
2026-04-21,TGZ36,2036-12-01,Dec 2036,127,28.143
2026-04-21,TGF37,2037-01-01,Jan 2037,128,28.428
2026-04-21,TGG37,2037-02-01,Feb 2037,129,28.333
2026-04-21,TGH37,2037-03-01,Mar 2037,130,28.153
2026-04-21,TGJ37,2037-04-01,Apr 2037,131,27.713
2026-04-21,TGK37,2037-05-01,May 2037,132,27.243
2026-04-21,TGM37,2037-06-01,Jun 2037,133,26.943
2026-04-21,TGN37,2037-07-01,Jul 2037,134,26.743
2026-04-21,TGQ37,2037-08-01,Aug 2037,135,27.143
2026-04-21,TGU37,2037-09-01,Sep 2037,136,27.538
2026-04-21,TGV37,2037-10-01,Oct 2037,137,28.138
2026-04-21,TGX37,2037-11-01,Nov 2037,138,28.648
2026-04-21,TGZ37,2037-12-01,Dec 2037,139,28.823
2026-04-22,TGK26,2026-05-01,May 2026,0,44.0
2026-04-22,TGM26,2026-06-01,Jun 2026,1,43.945
2026-04-22,TGN26,2026-07-01,Jul 2026,2,44.035
2026-04-22,TGQ26,2026-08-01,Aug 2026,3,43.945
2026-04-22,TGU26,2026-09-01,Sep 2026,4,44.245
2026-04-22,TGV26,2026-10-01,Oct 2026,5,43.985
2026-04-22,TGX26,2026-11-01,Nov 2026,6,43.555
2026-04-22,TGZ26,2026-12-01,Dec 2026,7,43.515
2026-04-22,TGF27,2027-01-01,Jan 2027,8,43.25
2026-04-22,TGG27,2027-02-01,Feb 2027,9,42.9
2026-04-22,TGH27,2027-03-01,Mar 2027,10,41.5
2026-04-22,TGJ27,2027-04-01,Apr 2027,11,36.725
2026-04-22,TGK27,2027-05-01,May 2027,12,34.1
2026-04-22,TGM27,2027-06-01,Jun 2027,13,33.785
2026-04-22,TGN27,2027-07-01,Jul 2027,14,33.513
2026-04-22,TGQ27,2027-08-01,Aug 2027,15,33.631
2026-04-22,TGU27,2027-09-01,Sep 2027,16,32.82
2026-04-22,TGV27,2027-10-01,Oct 2027,17,33.603
2026-04-22,TGX27,2027-11-01,Nov 2027,18,33.458
2026-04-22,TGZ27,2027-12-01,Dec 2027,19,33.35
2026-04-22,TGF28,2028-01-01,Jan 2028,20,33.744
2026-04-22,TGG28,2028-02-01,Feb 2028,21,33.109
2026-04-22,TGH28,2028-03-01,Mar 2028,22,31.204
2026-04-22,TGJ28,2028-04-01,Apr 2028,23,27.464
2026-04-22,TGK28,2028-05-01,May 2028,24,26.144
2026-04-22,TGM28,2028-06-01,Jun 2028,25,25.549
2026-04-22,TGN28,2028-07-01,Jul 2028,26,25.494
2026-04-22,TGQ28,2028-08-01,Aug 2028,27,25.359
2026-04-22,TGU28,2028-09-01,Sep 2028,28,25.469
2026-04-22,TGV28,2028-10-01,Oct 2028,29,25.564
2026-04-22,TGX28,2028-11-01,Nov 2028,30,26.144
2026-04-22,TGZ28,2028-12-01,Dec 2028,31,26.514
2026-04-22,TGF29,2029-01-01,Jan 2029,32,26.669
2026-04-22,TGG29,2029-02-01,Feb 2029,33,26.579
2026-04-22,TGH29,2029-03-01,Mar 2029,34,26.312
2026-04-22,TGJ29,2029-04-01,Apr 2029,35,23.001
2026-04-22,TGK29,2029-05-01,May 2029,36,22.49
2026-04-22,TGM29,2029-06-01,Jun 2029,37,22.04
2026-04-22,TGN29,2029-07-01,Jul 2029,38,22.235
2026-04-22,TGQ29,2029-08-01,Aug 2029,39,22.3
2026-04-22,TGU29,2029-09-01,Sep 2029,40,22.946
2026-04-22,TGV29,2029-10-01,Oct 2029,41,22.924
2026-04-22,TGX29,2029-11-01,Nov 2029,42,23.344
2026-04-22,TGZ29,2029-12-01,Dec 2029,43,23.614
2026-04-22,TGF30,2030-01-01,Jan 2030,44,23.674
2026-04-22,TGG30,2030-02-01,Feb 2030,45,23.669
2026-04-22,TGH30,2030-03-01,Mar 2030,46,23.669
2026-04-22,TGJ30,2030-04-01,Apr 2030,47,22.145
2026-04-22,TGK30,2030-05-01,May 2030,48,21.74
2026-04-22,TGM30,2030-06-01,Jun 2030,49,21.265
2026-04-22,TGN30,2030-07-01,Jul 2030,50,20.58
2026-04-22,TGQ30,2030-08-01,Aug 2030,51,20.945
2026-04-22,TGU30,2030-09-01,Sep 2030,52,21.63
2026-04-22,TGV30,2030-10-01,Oct 2030,53,22.515
2026-04-22,TGX30,2030-11-01,Nov 2030,54,23.28
2026-04-22,TGZ30,2030-12-01,Dec 2030,55,23.711
2026-04-22,TGF31,2031-01-01,Jan 2031,56,23.611
2026-04-22,TGG31,2031-02-01,Feb 2031,57,23.421
2026-04-22,TGH31,2031-03-01,Mar 2031,58,23.176
2026-04-22,TGJ31,2031-04-01,Apr 2031,59,22.331
2026-04-22,TGK31,2031-05-01,May 2031,60,21.856
2026-04-22,TGM31,2031-06-01,Jun 2031,61,21.591
2026-04-22,TGN31,2031-07-01,Jul 2031,62,21.437
2026-04-22,TGQ31,2031-08-01,Aug 2031,63,21.627
2026-04-22,TGU31,2031-09-01,Sep 2031,64,22.122
2026-04-22,TGV31,2031-10-01,Oct 2031,65,23.112
2026-04-22,TGX31,2031-11-01,Nov 2031,66,23.812
2026-04-22,TGZ31,2031-12-01,Dec 2031,67,24.217
2026-04-22,TGF32,2032-01-01,Jan 2032,68,23.217
2026-04-22,TGG32,2032-02-01,Feb 2032,69,23.282
2026-04-22,TGH32,2032-03-01,Mar 2032,70,23.382
2026-04-22,TGJ32,2032-04-01,Apr 2032,71,23.687
2026-04-22,TGK32,2032-05-01,May 2032,72,23.367
2026-04-22,TGM32,2032-06-01,Jun 2032,73,22.817
2026-04-22,TGN32,2032-07-01,Jul 2032,74,22.467
2026-04-22,TGQ32,2032-08-01,Aug 2032,75,22.912
2026-04-22,TGU32,2032-09-01,Sep 2032,76,23.452
2026-04-22,TGV32,2032-10-01,Oct 2032,77,24.247
2026-04-22,TGX32,2032-11-01,Nov 2032,78,24.597
2026-04-22,TGZ32,2032-12-01,Dec 2032,79,24.772
2026-04-22,TGF33,2033-01-01,Jan 2033,80,24.972
2026-04-22,TGG33,2033-02-01,Feb 2033,81,24.862
2026-04-22,TGH33,2033-03-01,Mar 2033,82,24.677
2026-04-22,TGJ33,2033-04-01,Apr 2033,83,24.332
2026-04-22,TGK33,2033-05-01,May 2033,84,23.877
2026-04-22,TGM33,2033-06-01,Jun 2033,85,23.528
2026-04-22,TGN33,2033-07-01,Jul 2033,86,23.253
2026-04-22,TGQ33,2033-08-01,Aug 2033,87,23.703
2026-04-22,TGU33,2033-09-01,Sep 2033,88,24.098
2026-04-22,TGV33,2033-10-01,Oct 2033,89,24.698
2026-04-22,TGX33,2033-11-01,Nov 2033,90,25.198
2026-04-22,TGZ33,2033-12-01,Dec 2033,91,25.373
2026-04-22,TGF34,2034-01-01,Jan 2034,92,25.658
2026-04-22,TGG34,2034-02-01,Feb 2034,93,25.563
2026-04-22,TGH34,2034-03-01,Mar 2034,94,25.383
2026-04-22,TGJ34,2034-04-01,Apr 2034,95,25.233
2026-04-22,TGK34,2034-05-01,May 2034,96,24.733
2026-04-22,TGM34,2034-06-01,Jun 2034,97,24.433
2026-04-22,TGN34,2034-07-01,Jul 2034,98,24.233
2026-04-22,TGQ34,2034-08-01,Aug 2034,99,24.633
2026-04-22,TGU34,2034-09-01,Sep 2034,100,25.028
2026-04-22,TGV34,2034-10-01,Oct 2034,101,25.628
2026-04-22,TGX34,2034-11-01,Nov 2034,102,26.138
2026-04-22,TGZ34,2034-12-01,Dec 2034,103,26.313
2026-04-22,TGF35,2035-01-01,Jan 2035,104,26.598
2026-04-22,TGG35,2035-02-01,Feb 2035,105,26.503
2026-04-22,TGH35,2035-03-01,Mar 2035,106,26.323
2026-04-22,TGJ35,2035-04-01,Apr 2035,107,26.073
2026-04-22,TGK35,2035-05-01,May 2035,108,25.663
2026-04-22,TGM35,2035-06-01,Jun 2035,109,25.363
2026-04-22,TGN35,2035-07-01,Jul 2035,110,25.163
2026-04-22,TGQ35,2035-08-01,Aug 2035,111,25.563
2026-04-22,TGU35,2035-09-01,Sep 2035,112,25.958
2026-04-22,TGV35,2035-10-01,Oct 2035,113,26.558
2026-04-22,TGX35,2035-11-01,Nov 2035,114,27.068
2026-04-22,TGZ35,2035-12-01,Dec 2035,115,27.243
2026-04-22,TGF36,2036-01-01,Jan 2036,116,27.528
2026-04-22,TGG36,2036-02-01,Feb 2036,117,27.433
2026-04-22,TGH36,2036-03-01,Mar 2036,118,27.253
2026-04-22,TGJ36,2036-04-01,Apr 2036,119,26.913
2026-04-22,TGK36,2036-05-01,May 2036,120,26.463
2026-04-22,TGM36,2036-06-01,Jun 2036,121,26.163
2026-04-22,TGN36,2036-07-01,Jul 2036,122,25.963
2026-04-22,TGQ36,2036-08-01,Aug 2036,123,26.363
2026-04-22,TGU36,2036-09-01,Sep 2036,124,26.758
2026-04-22,TGV36,2036-10-01,Oct 2036,125,27.358
2026-04-22,TGX36,2036-11-01,Nov 2036,126,27.868
2026-04-22,TGZ36,2036-12-01,Dec 2036,127,28.043
2026-04-22,TGF37,2037-01-01,Jan 2037,128,28.328
2026-04-22,TGG37,2037-02-01,Feb 2037,129,28.233
2026-04-22,TGH37,2037-03-01,Mar 2037,130,28.053
2026-04-22,TGJ37,2037-04-01,Apr 2037,131,27.613
2026-04-22,TGK37,2037-05-01,May 2037,132,27.143
2026-04-22,TGM37,2037-06-01,Jun 2037,133,26.843
2026-04-22,TGN37,2037-07-01,Jul 2037,134,26.643
2026-04-22,TGQ37,2037-08-01,Aug 2037,135,27.043
2026-04-22,TGU37,2037-09-01,Sep 2037,136,27.438
2026-04-22,TGV37,2037-10-01,Oct 2037,137,28.038
2026-04-22,TGX37,2037-11-01,Nov 2037,138,28.548
2026-04-22,TGZ37,2037-12-01,Dec 2037,139,28.723
2026-04-23,TGK26,2026-05-01,May 2026,0,45.4
2026-04-23,TGM26,2026-06-01,Jun 2026,1,45.34
2026-04-23,TGN26,2026-07-01,Jul 2026,2,45.495
2026-04-23,TGQ26,2026-08-01,Aug 2026,3,45.35
2026-04-23,TGU26,2026-09-01,Sep 2026,4,45.39
2026-04-23,TGV26,2026-10-01,Oct 2026,5,45.13
2026-04-23,TGX26,2026-11-01,Nov 2026,6,44.865
2026-04-23,TGZ26,2026-12-01,Dec 2026,7,44.75
2026-04-23,TGF27,2027-01-01,Jan 2027,8,44.275
2026-04-23,TGG27,2027-02-01,Feb 2027,9,43.845
2026-04-23,TGH27,2027-03-01,Mar 2027,10,41.565
2026-04-23,TGJ27,2027-04-01,Apr 2027,11,37.13
2026-04-23,TGK27,2027-05-01,May 2027,12,34.877
2026-04-23,TGM27,2027-06-01,Jun 2027,13,34.137
2026-04-23,TGN27,2027-07-01,Jul 2027,14,33.831
2026-04-23,TGQ27,2027-08-01,Aug 2027,15,34.0
2026-04-23,TGU27,2027-09-01,Sep 2027,16,33.966
2026-04-23,TGV27,2027-10-01,Oct 2027,17,34.053
2026-04-23,TGX27,2027-11-01,Nov 2027,18,33.908
2026-04-23,TGZ27,2027-12-01,Dec 2027,19,34.378
2026-04-23,TGF28,2028-01-01,Jan 2028,20,34.185
2026-04-23,TGG28,2028-02-01,Feb 2028,21,33.549
2026-04-23,TGH28,2028-03-01,Mar 2028,22,31.638
2026-04-23,TGJ28,2028-04-01,Apr 2028,23,27.64
2026-04-23,TGK28,2028-05-01,May 2028,24,26.32
2026-04-23,TGM28,2028-06-01,Jun 2028,25,25.73
2026-04-23,TGN28,2028-07-01,Jul 2028,26,25.757
2026-04-23,TGQ28,2028-08-01,Aug 2028,27,25.628
2026-04-23,TGU28,2028-09-01,Sep 2028,28,25.748
2026-04-23,TGV28,2028-10-01,Oct 2028,29,25.744
2026-04-23,TGX28,2028-11-01,Nov 2028,30,26.324
2026-04-23,TGZ28,2028-12-01,Dec 2028,31,27.0
2026-04-23,TGF29,2029-01-01,Jan 2029,32,26.832
2026-04-23,TGG29,2029-02-01,Feb 2029,33,26.692
2026-04-23,TGH29,2029-03-01,Mar 2029,34,26.437
2026-04-23,TGJ29,2029-04-01,Apr 2029,35,23.092
2026-04-23,TGK29,2029-05-01,May 2029,36,22.582
2026-04-23,TGM29,2029-06-01,Jun 2029,37,22.132
2026-04-23,TGN29,2029-07-01,Jul 2029,38,22.245
2026-04-23,TGQ29,2029-08-01,Aug 2029,39,22.315
2026-04-23,TGU29,2029-09-01,Sep 2029,40,22.96
2026-04-23,TGV29,2029-10-01,Oct 2029,41,22.845
2026-04-23,TGX29,2029-11-01,Nov 2029,42,23.26
2026-04-23,TGZ29,2029-12-01,Dec 2029,43,23.53
2026-04-23,TGF30,2030-01-01,Jan 2030,44,23.881
2026-04-23,TGG30,2030-02-01,Feb 2030,45,23.866
2026-04-23,TGH30,2030-03-01,Mar 2030,46,23.866
2026-04-23,TGJ30,2030-04-01,Apr 2030,47,22.373
2026-04-23,TGK30,2030-05-01,May 2030,48,21.973
2026-04-23,TGM30,2030-06-01,Jun 2030,49,21.503
2026-04-23,TGN30,2030-07-01,Jul 2030,50,20.563
2026-04-23,TGQ30,2030-08-01,Aug 2030,51,20.928
2026-04-23,TGU30,2030-09-01,Sep 2030,52,21.608
2026-04-23,TGV30,2030-10-01,Oct 2030,53,22.622
2026-04-23,TGX30,2030-11-01,Nov 2030,54,23.387
2026-04-23,TGZ30,2030-12-01,Dec 2030,55,23.822
2026-04-23,TGF31,2031-01-01,Jan 2031,56,23.707
2026-04-23,TGG31,2031-02-01,Feb 2031,57,23.517
2026-04-23,TGH31,2031-03-01,Mar 2031,58,23.272
2026-04-23,TGJ31,2031-04-01,Apr 2031,59,22.393
2026-04-23,TGK31,2031-05-01,May 2031,60,21.918
2026-04-23,TGM31,2031-06-01,Jun 2031,61,21.653
2026-04-23,TGN31,2031-07-01,Jul 2031,62,21.498
2026-04-23,TGQ31,2031-08-01,Aug 2031,63,21.688
2026-04-23,TGU31,2031-09-01,Sep 2031,64,22.183
2026-04-23,TGV31,2031-10-01,Oct 2031,65,23.173
2026-04-23,TGX31,2031-11-01,Nov 2031,66,23.873
2026-04-23,TGZ31,2031-12-01,Dec 2031,67,24.278
2026-04-23,TGF32,2032-01-01,Jan 2032,68,23.278
2026-04-23,TGG32,2032-02-01,Feb 2032,69,23.343
2026-04-23,TGH32,2032-03-01,Mar 2032,70,23.443
2026-04-23,TGJ32,2032-04-01,Apr 2032,71,23.748
2026-04-23,TGK32,2032-05-01,May 2032,72,23.428
2026-04-23,TGM32,2032-06-01,Jun 2032,73,22.878
2026-04-23,TGN32,2032-07-01,Jul 2032,74,22.528
2026-04-23,TGQ32,2032-08-01,Aug 2032,75,22.973
2026-04-23,TGU32,2032-09-01,Sep 2032,76,23.513
2026-04-23,TGV32,2032-10-01,Oct 2032,77,24.308
2026-04-23,TGX32,2032-11-01,Nov 2032,78,24.658
2026-04-23,TGZ32,2032-12-01,Dec 2032,79,24.833
2026-04-23,TGF33,2033-01-01,Jan 2033,80,25.033
2026-04-23,TGG33,2033-02-01,Feb 2033,81,24.923
2026-04-23,TGH33,2033-03-01,Mar 2033,82,24.738
2026-04-23,TGJ33,2033-04-01,Apr 2033,83,24.393
2026-04-23,TGK33,2033-05-01,May 2033,84,23.938
2026-04-23,TGM33,2033-06-01,Jun 2033,85,23.588
2026-04-23,TGN33,2033-07-01,Jul 2033,86,23.313
2026-04-23,TGQ33,2033-08-01,Aug 2033,87,23.763
2026-04-23,TGU33,2033-09-01,Sep 2033,88,24.158
2026-04-23,TGV33,2033-10-01,Oct 2033,89,24.758
2026-04-23,TGX33,2033-11-01,Nov 2033,90,25.258
2026-04-23,TGZ33,2033-12-01,Dec 2033,91,25.433
2026-04-23,TGF34,2034-01-01,Jan 2034,92,25.718
2026-04-23,TGG34,2034-02-01,Feb 2034,93,25.623
2026-04-23,TGH34,2034-03-01,Mar 2034,94,25.443
2026-04-23,TGJ34,2034-04-01,Apr 2034,95,25.293
2026-04-23,TGK34,2034-05-01,May 2034,96,24.793
2026-04-23,TGM34,2034-06-01,Jun 2034,97,24.493
2026-04-23,TGN34,2034-07-01,Jul 2034,98,24.293
2026-04-23,TGQ34,2034-08-01,Aug 2034,99,24.693
2026-04-23,TGU34,2034-09-01,Sep 2034,100,25.088
2026-04-23,TGV34,2034-10-01,Oct 2034,101,25.688
2026-04-23,TGX34,2034-11-01,Nov 2034,102,26.198
2026-04-23,TGZ34,2034-12-01,Dec 2034,103,26.373
2026-04-23,TGF35,2035-01-01,Jan 2035,104,26.658
2026-04-23,TGG35,2035-02-01,Feb 2035,105,26.563
2026-04-23,TGH35,2035-03-01,Mar 2035,106,26.383
2026-04-23,TGJ35,2035-04-01,Apr 2035,107,26.133
