snapshot_date,symbol,contract_date,label,tenor,price
2026-06-09,JCF27,2027-01-01,Jan 2027,7,390.0
2026-06-09,JCG27,2027-02-01,Feb 2027,8,395.0
2026-06-09,JCH27,2027-03-01,Mar 2027,9,400.0
2026-06-10,JCM26,2026-06-01,Jun 2026,0,424.0
2026-06-10,JCN26,2026-07-01,Jul 2026,1,402.5
2026-06-10,JCQ26,2026-08-01,Aug 2026,2,404.0
2026-06-10,JCU26,2026-09-01,Sep 2026,3,402.0
2026-06-10,JCV26,2026-10-01,Oct 2026,4,404.0
2026-06-10,JCX26,2026-11-01,Nov 2026,5,404.0
2026-06-10,JCZ26,2026-12-01,Dec 2026,6,404.0
2026-06-10,JCF27,2027-01-01,Jan 2027,7,410.5
2026-06-10,JCG27,2027-02-01,Feb 2027,8,415.0
2026-06-10,JCH27,2027-03-01,Mar 2027,9,417.5
2026-06-11,JCM26,2026-06-01,Jun 2026,0,421.5
2026-06-11,JCN26,2026-07-01,Jul 2026,1,395.0
2026-06-11,JCQ26,2026-08-01,Aug 2026,2,397.5
2026-06-11,JCU26,2026-09-01,Sep 2026,3,397.5
2026-06-11,JCV26,2026-10-01,Oct 2026,4,397.5
2026-06-11,JCX26,2026-11-01,Nov 2026,5,400.0
2026-06-11,JCZ26,2026-12-01,Dec 2026,6,400.0
2026-06-11,JCF27,2027-01-01,Jan 2027,7,405.0
2026-06-11,JCG27,2027-02-01,Feb 2027,8,410.0
2026-06-11,JCH27,2027-03-01,Mar 2027,9,417.5
2026-06-12,JCM26,2026-06-01,Jun 2026,0,419.0
2026-06-12,JCN26,2026-07-01,Jul 2026,1,401.5
2026-06-12,JCQ26,2026-08-01,Aug 2026,2,401.5
2026-06-12,JCU26,2026-09-01,Sep 2026,3,402.5
2026-06-12,JCV26,2026-10-01,Oct 2026,4,410.0
2026-06-12,JCX26,2026-11-01,Nov 2026,5,410.0
2026-06-12,JCZ26,2026-12-01,Dec 2026,6,410.0
2026-06-12,JCF27,2027-01-01,Jan 2027,7,412.5
2026-06-12,JCG27,2027-02-01,Feb 2027,8,425.0
2026-06-12,JCH27,2027-03-01,Mar 2027,9,427.5
2026-06-13,JCM26,2026-06-01,Jun 2026,0,416.5
2026-06-13,JCN26,2026-07-01,Jul 2026,1,400.0
2026-06-13,JCQ26,2026-08-01,Aug 2026,2,400.0
2026-06-13,JCU26,2026-09-01,Sep 2026,3,401.0
2026-06-13,JCV26,2026-10-01,Oct 2026,4,405.0
2026-06-13,JCX26,2026-11-01,Nov 2026,5,407.5
2026-06-13,JCZ26,2026-12-01,Dec 2026,6,410.0
2026-06-13,JCF27,2027-01-01,Jan 2027,7,415.0
2026-06-13,JCG27,2027-02-01,Feb 2027,8,422.5
2026-06-13,JCH27,2027-03-01,Mar 2027,9,425.0
2026-06-14,JCM26,2026-06-01,Jun 2026,0,416.5
2026-06-14,JCN26,2026-07-01,Jul 2026,1,400.0
2026-06-14,JCQ26,2026-08-01,Aug 2026,2,400.0
2026-06-14,JCU26,2026-09-01,Sep 2026,3,401.0
2026-06-14,JCV26,2026-10-01,Oct 2026,4,405.0
2026-06-14,JCX26,2026-11-01,Nov 2026,5,407.5
2026-06-14,JCZ26,2026-12-01,Dec 2026,6,410.0
2026-06-14,JCF27,2027-01-01,Jan 2027,7,415.0
2026-06-14,JCG27,2027-02-01,Feb 2027,8,422.5
2026-06-14,JCH27,2027-03-01,Mar 2027,9,425.0
2026-06-15,JCM26,2026-06-01,Jun 2026,0,416.5
2026-06-15,JCN26,2026-07-01,Jul 2026,1,400.0
2026-06-15,JCQ26,2026-08-01,Aug 2026,2,400.0
2026-06-15,JCU26,2026-09-01,Sep 2026,3,401.0
2026-06-15,JCV26,2026-10-01,Oct 2026,4,405.0
2026-06-15,JCX26,2026-11-01,Nov 2026,5,407.5
2026-06-15,JCZ26,2026-12-01,Dec 2026,6,410.0
2026-06-15,JCF27,2027-01-01,Jan 2027,7,415.0
2026-06-15,JCG27,2027-02-01,Feb 2027,8,422.5
2026-06-15,JCH27,2027-03-01,Mar 2027,9,425.0
2026-06-16,JCM26,2026-06-01,Jun 2026,0,414.0
2026-06-16,JCN26,2026-07-01,Jul 2026,1,370.0
2026-06-16,JCQ26,2026-08-01,Aug 2026,2,372.5
2026-06-16,JCU26,2026-09-01,Sep 2026,3,372.5
2026-06-16,JCV26,2026-10-01,Oct 2026,4,382.5
2026-06-16,JCX26,2026-11-01,Nov 2026,5,382.5
2026-06-16,JCZ26,2026-12-01,Dec 2026,6,382.5
2026-06-16,JCF27,2027-01-01,Jan 2027,7,392.5
2026-06-16,JCG27,2027-02-01,Feb 2027,8,397.5
2026-06-16,JCH27,2027-03-01,Mar 2027,9,400.0
2026-06-17,JCM26,2026-06-01,Jun 2026,0,409.5
2026-06-17,JCN26,2026-07-01,Jul 2026,1,360.0
2026-06-17,JCQ26,2026-08-01,Aug 2026,2,362.0
2026-06-17,JCU26,2026-09-01,Sep 2026,3,370.0
2026-06-17,JCV26,2026-10-01,Oct 2026,4,372.5
2026-06-17,JCX26,2026-11-01,Nov 2026,5,377.5
2026-06-17,JCZ26,2026-12-01,Dec 2026,6,375.0
2026-06-17,JCF27,2027-01-01,Jan 2027,7,397.5
2026-06-17,JCG27,2027-02-01,Feb 2027,8,397.5
2026-06-17,JCH27,2027-03-01,Mar 2027,9,400.0
2026-06-18,JCM26,2026-06-01,Jun 2026,0,406.0
2026-06-18,JCN26,2026-07-01,Jul 2026,1,358.5
2026-06-18,JCQ26,2026-08-01,Aug 2026,2,360.0
2026-06-18,JCU26,2026-09-01,Sep 2026,3,370.0
2026-06-18,JCV26,2026-10-01,Oct 2026,4,375.0
2026-06-18,JCX26,2026-11-01,Nov 2026,5,377.5
2026-06-18,JCZ26,2026-12-01,Dec 2026,6,380.0
2026-06-18,JCF27,2027-01-01,Jan 2027,7,397.5
2026-06-18,JCG27,2027-02-01,Feb 2027,8,397.5
2026-06-18,JCH27,2027-03-01,Mar 2027,9,400.0
2026-06-19,JCM26,2026-06-01,Jun 2026,0,401.0
2026-06-19,JCN26,2026-07-01,Jul 2026,1,356.0
2026-06-19,JCQ26,2026-08-01,Aug 2026,2,359.0
2026-06-19,JCU26,2026-09-01,Sep 2026,3,367.5
2026-06-19,JCV26,2026-10-01,Oct 2026,4,367.5
2026-06-19,JCX26,2026-11-01,Nov 2026,5,370.0
2026-06-19,JCZ26,2026-12-01,Dec 2026,6,375.0
2026-06-19,JCF27,2027-01-01,Jan 2027,7,397.5
2026-06-19,JCG27,2027-02-01,Feb 2027,8,397.5
2026-06-19,JCH27,2027-03-01,Mar 2027,9,400.0
2026-06-20,JCM26,2026-06-01,Jun 2026,0,401.0
2026-06-20,JCN26,2026-07-01,Jul 2026,1,356.0
2026-06-20,JCQ26,2026-08-01,Aug 2026,2,359.0
2026-06-20,JCU26,2026-09-01,Sep 2026,3,367.5
2026-06-20,JCV26,2026-10-01,Oct 2026,4,367.5
2026-06-20,JCX26,2026-11-01,Nov 2026,5,370.0
2026-06-20,JCZ26,2026-12-01,Dec 2026,6,375.0
2026-06-20,JCF27,2027-01-01,Jan 2027,7,397.5
2026-06-20,JCG27,2027-02-01,Feb 2027,8,397.5
2026-06-20,JCH27,2027-03-01,Mar 2027,9,400.0
2026-06-21,JCM26,2026-06-01,Jun 2026,0,401.0
2026-06-21,JCN26,2026-07-01,Jul 2026,1,356.0
2026-06-21,JCQ26,2026-08-01,Aug 2026,2,359.0
2026-06-21,JCU26,2026-09-01,Sep 2026,3,367.5
2026-06-21,JCV26,2026-10-01,Oct 2026,4,367.5
2026-06-21,JCX26,2026-11-01,Nov 2026,5,370.0
2026-06-21,JCZ26,2026-12-01,Dec 2026,6,375.0
2026-06-21,JCF27,2027-01-01,Jan 2027,7,397.5
2026-06-21,JCG27,2027-02-01,Feb 2027,8,397.5
2026-06-21,JCH27,2027-03-01,Mar 2027,9,400.0
2026-06-22,JCM26,2026-06-01,Jun 2026,0,401.0
2026-06-22,JCN26,2026-07-01,Jul 2026,1,356.0
2026-06-22,JCQ26,2026-08-01,Aug 2026,2,359.0
2026-06-22,JCU26,2026-09-01,Sep 2026,3,367.5
2026-06-22,JCV26,2026-10-01,Oct 2026,4,367.5
2026-06-22,JCX26,2026-11-01,Nov 2026,5,370.0
2026-06-22,JCZ26,2026-12-01,Dec 2026,6,375.0
2026-06-22,JCF27,2027-01-01,Jan 2027,7,397.5
2026-06-22,JCG27,2027-02-01,Feb 2027,8,397.5
2026-06-22,JCH27,2027-03-01,Mar 2027,9,400.0
2026-06-23,JCM26,2026-06-01,Jun 2026,0,398.75
2026-06-23,JCN26,2026-07-01,Jul 2026,1,352.5
2026-06-23,JCQ26,2026-08-01,Aug 2026,2,356.5
2026-06-23,JCU26,2026-09-01,Sep 2026,3,364.0
2026-06-23,JCV26,2026-10-01,Oct 2026,4,365.0
2026-06-23,JCX26,2026-11-01,Nov 2026,5,370.0
2026-06-23,JCZ26,2026-12-01,Dec 2026,6,375.0
2026-06-23,JCF27,2027-01-01,Jan 2027,7,397.5
2026-06-23,JCG27,2027-02-01,Feb 2027,8,397.5
2026-06-23,JCH27,2027-03-01,Mar 2027,9,400.0
2026-06-24,JCM26,2026-06-01,Jun 2026,0,397.0
2026-06-24,JCN26,2026-07-01,Jul 2026,1,357.5
2026-06-24,JCQ26,2026-08-01,Aug 2026,2,360.0
2026-06-24,JCU26,2026-09-01,Sep 2026,3,370.0
2026-06-24,JCV26,2026-10-01,Oct 2026,4,365.0
2026-06-24,JCX26,2026-11-01,Nov 2026,5,372.5
2026-06-24,JCZ26,2026-12-01,Dec 2026,6,372.5
2026-06-24,JCF27,2027-01-01,Jan 2027,7,390.0
2026-06-24,JCG27,2027-02-01,Feb 2027,8,390.0
2026-06-24,JCH27,2027-03-01,Mar 2027,9,390.0
2026-06-25,JCM26,2026-06-01,Jun 2026,0,395.25
2026-06-25,JCN26,2026-07-01,Jul 2026,1,361.0
2026-06-25,JCQ26,2026-08-01,Aug 2026,2,366.5
2026-06-25,JCU26,2026-09-01,Sep 2026,3,371.5
2026-06-25,JCV26,2026-10-01,Oct 2026,4,367.5
2026-06-25,JCX26,2026-11-01,Nov 2026,5,370.0
2026-06-25,JCZ26,2026-12-01,Dec 2026,6,375.0
2026-06-25,JCF27,2027-01-01,Jan 2027,7,400.0
2026-06-25,JCG27,2027-02-01,Feb 2027,8,400.0
2026-06-25,JCH27,2027-03-01,Mar 2027,9,405.0
2026-06-26,JCM26,2026-06-01,Jun 2026,0,393.25
2026-06-26,JCN26,2026-07-01,Jul 2026,1,361.0
2026-06-26,JCQ26,2026-08-01,Aug 2026,2,367.5
2026-06-26,JCU26,2026-09-01,Sep 2026,3,372.5
2026-06-26,JCV26,2026-10-01,Oct 2026,4,372.5
2026-06-26,JCX26,2026-11-01,Nov 2026,5,380.0
2026-06-26,JCZ26,2026-12-01,Dec 2026,6,382.5
2026-06-26,JCF27,2027-01-01,Jan 2027,7,397.5
2026-06-26,JCG27,2027-02-01,Feb 2027,8,400.0
2026-06-26,JCH27,2027-03-01,Mar 2027,9,405.0
2026-06-27,JCM26,2026-06-01,Jun 2026,0,391.5
2026-06-27,JCN26,2026-07-01,Jul 2026,1,366.5
2026-06-27,JCQ26,2026-08-01,Aug 2026,2,372.5
2026-06-27,JCU26,2026-09-01,Sep 2026,3,382.5
2026-06-27,JCV26,2026-10-01,Oct 2026,4,375.0
2026-06-27,JCX26,2026-11-01,Nov 2026,5,380.0
2026-06-27,JCZ26,2026-12-01,Dec 2026,6,382.5
2026-06-27,JCF27,2027-01-01,Jan 2027,7,397.5
2026-06-27,JCG27,2027-02-01,Feb 2027,8,400.0
2026-06-27,JCH27,2027-03-01,Mar 2027,9,405.0
2026-06-28,JCM26,2026-06-01,Jun 2026,0,391.5
2026-06-28,JCN26,2026-07-01,Jul 2026,1,366.5
2026-06-28,JCQ26,2026-08-01,Aug 2026,2,372.5
2026-06-28,JCU26,2026-09-01,Sep 2026,3,382.5
2026-06-28,JCV26,2026-10-01,Oct 2026,4,375.0
2026-06-28,JCX26,2026-11-01,Nov 2026,5,380.0
2026-06-28,JCZ26,2026-12-01,Dec 2026,6,382.5
2026-06-28,JCF27,2027-01-01,Jan 2027,7,397.5
2026-06-28,JCG27,2027-02-01,Feb 2027,8,400.0
2026-06-28,JCH27,2027-03-01,Mar 2027,9,405.0
2026-06-29,JCM26,2026-06-01,Jun 2026,0,391.5
2026-06-29,JCN26,2026-07-01,Jul 2026,1,366.5
2026-06-29,JCQ26,2026-08-01,Aug 2026,2,372.5
2026-06-29,JCU26,2026-09-01,Sep 2026,3,382.5
2026-06-29,JCV26,2026-10-01,Oct 2026,4,375.0
2026-06-29,JCX26,2026-11-01,Nov 2026,5,380.0
2026-06-29,JCZ26,2026-12-01,Dec 2026,6,382.5
2026-06-29,JCF27,2027-01-01,Jan 2027,7,397.5
2026-06-29,JCG27,2027-02-01,Feb 2027,8,400.0
2026-06-29,JCH27,2027-03-01,Mar 2027,9,405.0
2026-06-30,JCM26,2026-06-01,Jun 2026,0,390.25
2026-06-30,JCN26,2026-07-01,Jul 2026,1,368.0
2026-06-30,JCQ26,2026-08-01,Aug 2026,2,373.5
2026-06-30,JCU26,2026-09-01,Sep 2026,3,379.0
2026-06-30,JCV26,2026-10-01,Oct 2026,4,375.0
2026-06-30,JCX26,2026-11-01,Nov 2026,5,380.0
2026-06-30,JCZ26,2026-12-01,Dec 2026,6,382.5
2026-06-30,JCF27,2027-01-01,Jan 2027,7,397.5
2026-06-30,JCG27,2027-02-01,Feb 2027,8,400.0
2026-06-30,JCH27,2027-03-01,Mar 2027,9,405.0
2026-07-01,JCN26,2026-07-01,Jul 2026,0,361.0
2026-07-01,JCQ26,2026-08-01,Aug 2026,1,368.0
2026-07-01,JCU26,2026-09-01,Sep 2026,2,369.0
2026-07-01,JCV26,2026-10-01,Oct 2026,3,375.0
2026-07-01,JCX26,2026-11-01,Nov 2026,4,380.0
2026-07-01,JCZ26,2026-12-01,Dec 2026,5,382.5
2026-07-01,JCF27,2027-01-01,Jan 2027,6,397.5
2026-07-01,JCG27,2027-02-01,Feb 2027,7,400.0
2026-07-01,JCH27,2027-03-01,Mar 2027,8,405.0
2026-07-02,JCN26,2026-07-01,Jul 2026,0,360.0
2026-07-02,JCQ26,2026-08-01,Aug 2026,1,362.5
2026-07-02,JCU26,2026-09-01,Sep 2026,2,372.0
2026-07-02,JCV26,2026-10-01,Oct 2026,3,372.5
2026-07-02,JCX26,2026-11-01,Nov 2026,4,375.0
2026-07-02,JCZ26,2026-12-01,Dec 2026,5,375.0
2026-07-02,JCF27,2027-01-01,Jan 2027,6,395.0
2026-07-02,JCG27,2027-02-01,Feb 2027,7,397.5
2026-07-02,JCH27,2027-03-01,Mar 2027,8,400.0
2026-07-03,JCN26,2026-07-01,Jul 2026,0,357.5
2026-07-03,JCQ26,2026-08-01,Aug 2026,1,362.0
2026-07-03,JCU26,2026-09-01,Sep 2026,2,368.5
2026-07-03,JCV26,2026-10-01,Oct 2026,3,372.5
2026-07-03,JCX26,2026-11-01,Nov 2026,4,375.0
2026-07-03,JCZ26,2026-12-01,Dec 2026,5,377.5
2026-07-03,JCF27,2027-01-01,Jan 2027,6,392.5
2026-07-03,JCG27,2027-02-01,Feb 2027,7,400.0
2026-07-03,JCH27,2027-03-01,Mar 2027,8,405.0
2026-07-04,JCN26,2026-07-01,Jul 2026,0,357.5
2026-07-04,JCQ26,2026-08-01,Aug 2026,1,362.0
2026-07-04,JCU26,2026-09-01,Sep 2026,2,368.5
2026-07-04,JCV26,2026-10-01,Oct 2026,3,372.5
2026-07-04,JCX26,2026-11-01,Nov 2026,4,375.0
2026-07-04,JCZ26,2026-12-01,Dec 2026,5,377.5
2026-07-04,JCF27,2027-01-01,Jan 2027,6,392.5
2026-07-04,JCG27,2027-02-01,Feb 2027,7,400.0
2026-07-04,JCH27,2027-03-01,Mar 2027,8,405.0
2026-07-05,JCN26,2026-07-01,Jul 2026,0,357.5
2026-07-05,JCQ26,2026-08-01,Aug 2026,1,362.0
2026-07-05,JCU26,2026-09-01,Sep 2026,2,368.5
2026-07-05,JCV26,2026-10-01,Oct 2026,3,372.5
2026-07-05,JCX26,2026-11-01,Nov 2026,4,375.0
2026-07-05,JCZ26,2026-12-01,Dec 2026,5,377.5
2026-07-05,JCF27,2027-01-01,Jan 2027,6,392.5
2026-07-05,JCG27,2027-02-01,Feb 2027,7,400.0
2026-07-05,JCH27,2027-03-01,Mar 2027,8,405.0
2026-07-06,JCN26,2026-07-01,Jul 2026,0,357.5
2026-07-06,JCQ26,2026-08-01,Aug 2026,1,362.0
2026-07-06,JCU26,2026-09-01,Sep 2026,2,368.5
2026-07-06,JCV26,2026-10-01,Oct 2026,3,372.5
2026-07-06,JCX26,2026-11-01,Nov 2026,4,375.0
2026-07-06,JCZ26,2026-12-01,Dec 2026,5,377.5
2026-07-06,JCF27,2027-01-01,Jan 2027,6,392.5
2026-07-06,JCG27,2027-02-01,Feb 2027,7,400.0
2026-07-06,JCH27,2027-03-01,Mar 2027,8,405.0
2026-07-07,JCN26,2026-07-01,Jul 2026,0,359.75
2026-07-07,JCQ26,2026-08-01,Aug 2026,1,365.5
2026-07-07,JCU26,2026-09-01,Sep 2026,2,368.5
2026-07-07,JCV26,2026-10-01,Oct 2026,3,372.5
2026-07-07,JCX26,2026-11-01,Nov 2026,4,375.0
2026-07-07,JCZ26,2026-12-01,Dec 2026,5,377.5
2026-07-07,JCF27,2027-01-01,Jan 2027,6,392.5
2026-07-07,JCG27,2027-02-01,Feb 2027,7,400.0
2026-07-07,JCH27,2027-03-01,Mar 2027,8,405.0
2026-07-08,JCN26,2026-07-01,Jul 2026,0,362.0
2026-07-08,JCQ26,2026-08-01,Aug 2026,1,372.0
2026-07-08,JCU26,2026-09-01,Sep 2026,2,377.0
2026-07-08,JCV26,2026-10-01,Oct 2026,3,375.0
2026-07-08,JCX26,2026-11-01,Nov 2026,4,375.0
2026-07-08,JCZ26,2026-12-01,Dec 2026,5,377.5
2026-07-08,JCF27,2027-01-01,Jan 2027,6,395.0
2026-07-08,JCG27,2027-02-01,Feb 2027,7,397.5
2026-07-08,JCH27,2027-03-01,Mar 2027,8,405.0
2026-07-09,JCN26,2026-07-01,Jul 2026,0,363.5
2026-07-09,JCQ26,2026-08-01,Aug 2026,1,385.0
2026-07-09,JCU26,2026-09-01,Sep 2026,2,395.0
2026-07-09,JCV26,2026-10-01,Oct 2026,3,397.5
2026-07-09,JCX26,2026-11-01,Nov 2026,4,397.5
2026-07-09,JCZ26,2026-12-01,Dec 2026,5,397.5
2026-07-09,JCF27,2027-01-01,Jan 2027,6,400.0
2026-07-09,JCG27,2027-02-01,Feb 2027,7,405.0
2026-07-09,JCH27,2027-03-01,Mar 2027,8,405.0
2026-07-10,JCN26,2026-07-01,Jul 2026,0,369.75
2026-07-10,JCQ26,2026-08-01,Aug 2026,1,411.5
2026-07-10,JCU26,2026-09-01,Sep 2026,2,416.5
2026-07-10,JCV26,2026-10-01,Oct 2026,3,405.0
2026-07-10,JCX26,2026-11-01,Nov 2026,4,405.0
2026-07-10,JCZ26,2026-12-01,Dec 2026,5,405.0
2026-07-10,JCF27,2027-01-01,Jan 2027,6,410.0
2026-07-10,JCG27,2027-02-01,Feb 2027,7,410.0
2026-07-10,JCH27,2027-03-01,Mar 2027,8,415.0
2026-07-11,JCN26,2026-07-01,Jul 2026,0,372.5
2026-07-11,JCQ26,2026-08-01,Aug 2026,1,387.5
2026-07-11,JCU26,2026-09-01,Sep 2026,2,395.0
2026-07-11,JCV26,2026-10-01,Oct 2026,3,392.5
2026-07-11,JCX26,2026-11-01,Nov 2026,4,390.0
2026-07-11,JCZ26,2026-12-01,Dec 2026,5,390.0
2026-07-11,JCF27,2027-01-01,Jan 2027,6,390.0
2026-07-11,JCG27,2027-02-01,Feb 2027,7,390.0
2026-07-11,JCH27,2027-03-01,Mar 2027,8,390.0
2026-07-12,JCN26,2026-07-01,Jul 2026,0,372.5
2026-07-12,JCQ26,2026-08-01,Aug 2026,1,387.5
2026-07-12,JCU26,2026-09-01,Sep 2026,2,395.0
2026-07-12,JCV26,2026-10-01,Oct 2026,3,392.5
2026-07-12,JCX26,2026-11-01,Nov 2026,4,390.0
2026-07-12,JCZ26,2026-12-01,Dec 2026,5,390.0
2026-07-12,JCF27,2027-01-01,Jan 2027,6,390.0
2026-07-12,JCG27,2027-02-01,Feb 2027,7,390.0
2026-07-12,JCH27,2027-03-01,Mar 2027,8,390.0
2026-07-13,JCN26,2026-07-01,Jul 2026,0,372.5
2026-07-13,JCQ26,2026-08-01,Aug 2026,1,387.5
2026-07-13,JCU26,2026-09-01,Sep 2026,2,395.0
2026-07-13,JCV26,2026-10-01,Oct 2026,3,392.5
2026-07-13,JCX26,2026-11-01,Nov 2026,4,390.0
2026-07-13,JCZ26,2026-12-01,Dec 2026,5,390.0
2026-07-13,JCF27,2027-01-01,Jan 2027,6,390.0
2026-07-13,JCG27,2027-02-01,Feb 2027,7,390.0
2026-07-13,JCH27,2027-03-01,Mar 2027,8,390.0
2026-07-14,JCN26,2026-07-01,Jul 2026,0,383.0
2026-07-14,JCQ26,2026-08-01,Aug 2026,1,415.5
2026-07-14,JCU26,2026-09-01,Sep 2026,2,417.5
2026-07-14,JCV26,2026-10-01,Oct 2026,3,407.5
2026-07-14,JCX26,2026-11-01,Nov 2026,4,410.0
2026-07-14,JCZ26,2026-12-01,Dec 2026,5,405.0
2026-07-14,JCF27,2027-01-01,Jan 2027,6,405.0
2026-07-14,JCG27,2027-02-01,Feb 2027,7,410.0
2026-07-14,JCH27,2027-03-01,Mar 2027,8,410.0
2026-07-15,JCN26,2026-07-01,Jul 2026,0,379.0
2026-07-15,JCQ26,2026-08-01,Aug 2026,1,420.0
2026-07-15,JCU26,2026-09-01,Sep 2026,2,422.5
2026-07-15,JCV26,2026-10-01,Oct 2026,3,415.0
2026-07-15,JCX26,2026-11-01,Nov 2026,4,415.0
2026-07-15,JCZ26,2026-12-01,Dec 2026,5,410.0
2026-07-15,JCF27,2027-01-01,Jan 2027,6,410.0
2026-07-15,JCG27,2027-02-01,Feb 2027,7,412.5
2026-07-15,JCH27,2027-03-01,Mar 2027,8,415.0
2026-07-16,JCN26,2026-07-01,Jul 2026,0,379.0
2026-07-16,JCQ26,2026-08-01,Aug 2026,1,417.5
2026-07-16,JCU26,2026-09-01,Sep 2026,2,422.5
2026-07-16,JCV26,2026-10-01,Oct 2026,3,412.5
2026-07-16,JCX26,2026-11-01,Nov 2026,4,415.0
2026-07-16,JCZ26,2026-12-01,Dec 2026,5,410.0
2026-07-16,JCF27,2027-01-01,Jan 2027,6,410.0
2026-07-16,JCG27,2027-02-01,Feb 2027,7,412.5
2026-07-16,JCH27,2027-03-01,Mar 2027,8,415.0
2026-07-17,JCN26,2026-07-01,Jul 2026,0,384.0
2026-07-17,JCQ26,2026-08-01,Aug 2026,1,424.0
2026-07-17,JCU26,2026-09-01,Sep 2026,2,425.0
2026-07-17,JCV26,2026-10-01,Oct 2026,3,419.0
2026-07-17,JCX26,2026-11-01,Nov 2026,4,415.0
2026-07-17,JCZ26,2026-12-01,Dec 2026,5,410.0
2026-07-17,JCF27,2027-01-01,Jan 2027,6,415.0
2026-07-17,JCG27,2027-02-01,Feb 2027,7,417.5
2026-07-17,JCH27,2027-03-01,Mar 2027,8,420.0
2026-07-18,JCN26,2026-07-01,Jul 2026,0,387.5
2026-07-18,JCQ26,2026-08-01,Aug 2026,1,421.5
2026-07-18,JCU26,2026-09-01,Sep 2026,2,423.0
2026-07-18,JCV26,2026-10-01,Oct 2026,3,420.0
2026-07-18,JCX26,2026-11-01,Nov 2026,4,414.0
2026-07-18,JCZ26,2026-12-01,Dec 2026,5,412.5
2026-07-18,JCF27,2027-01-01,Jan 2027,6,415.0
2026-07-18,JCG27,2027-02-01,Feb 2027,7,417.5
2026-07-18,JCH27,2027-03-01,Mar 2027,8,420.0
2026-07-19,JCN26,2026-07-01,Jul 2026,0,387.5
2026-07-19,JCQ26,2026-08-01,Aug 2026,1,421.5
2026-07-19,JCU26,2026-09-01,Sep 2026,2,423.0
2026-07-19,JCV26,2026-10-01,Oct 2026,3,420.0
2026-07-19,JCX26,2026-11-01,Nov 2026,4,414.0
2026-07-19,JCZ26,2026-12-01,Dec 2026,5,412.5
2026-07-19,JCF27,2027-01-01,Jan 2027,6,415.0
2026-07-19,JCG27,2027-02-01,Feb 2027,7,417.5
2026-07-19,JCH27,2027-03-01,Mar 2027,8,420.0
2026-07-20,JCN26,2026-07-01,Jul 2026,0,387.5
2026-07-20,JCQ26,2026-08-01,Aug 2026,1,421.5
2026-07-20,JCU26,2026-09-01,Sep 2026,2,423.0
2026-07-20,JCV26,2026-10-01,Oct 2026,3,420.0
2026-07-20,JCX26,2026-11-01,Nov 2026,4,414.0
2026-07-20,JCZ26,2026-12-01,Dec 2026,5,412.5
2026-07-20,JCF27,2027-01-01,Jan 2027,6,415.0
2026-07-20,JCG27,2027-02-01,Feb 2027,7,417.5
2026-07-20,JCH27,2027-03-01,Mar 2027,8,420.0
2026-07-21,JCN26,2026-07-01,Jul 2026,0,389.0
2026-07-21,JCQ26,2026-08-01,Aug 2026,1,421.5
2026-07-21,JCU26,2026-09-01,Sep 2026,2,425.0
2026-07-21,JCV26,2026-10-01,Oct 2026,3,420.0
2026-07-21,JCX26,2026-11-01,Nov 2026,4,414.0
2026-07-21,JCZ26,2026-12-01,Dec 2026,5,412.5
2026-07-21,JCF27,2027-01-01,Jan 2027,6,415.0
2026-07-21,JCG27,2027-02-01,Feb 2027,7,417.5
2026-07-21,JCH27,2027-03-01,Mar 2027,8,420.0
2026-07-22,JCN26,2026-07-01,Jul 2026,0,393.25
2026-07-22,JCQ26,2026-08-01,Aug 2026,1,430.0
2026-07-22,JCU26,2026-09-01,Sep 2026,2,435.0
2026-07-22,JCV26,2026-10-01,Oct 2026,3,424.5
2026-07-22,JCX26,2026-11-01,Nov 2026,4,423.0
2026-07-22,JCZ26,2026-12-01,Dec 2026,5,420.0
2026-07-22,JCF27,2027-01-01,Jan 2027,6,420.0
2026-07-22,JCG27,2027-02-01,Feb 2027,7,422.5
2026-07-22,JCH27,2027-03-01,Mar 2027,8,422.5
2026-07-23,JCN26,2026-07-01,Jul 2026,0,394.75
2026-07-23,JCQ26,2026-08-01,Aug 2026,1,439.0
2026-07-23,JCU26,2026-09-01,Sep 2026,2,446.0
2026-07-23,JCV26,2026-10-01,Oct 2026,3,435.0
2026-07-23,JCX26,2026-11-01,Nov 2026,4,426.5
2026-07-23,JCZ26,2026-12-01,Dec 2026,5,420.0
2026-07-23,JCF27,2027-01-01,Jan 2027,6,422.5
2026-07-23,JCG27,2027-02-01,Feb 2027,7,425.0
2026-07-23,JCH27,2027-03-01,Mar 2027,8,427.5
2026-07-24,JCN26,2026-07-01,Jul 2026,0,397.25
2026-07-24,JCQ26,2026-08-01,Aug 2026,1,449.5
2026-07-24,JCU26,2026-09-01,Sep 2026,2,452.0
2026-07-24,JCV26,2026-10-01,Oct 2026,3,442.5
2026-07-24,JCX26,2026-11-01,Nov 2026,4,438.0
2026-07-24,JCZ26,2026-12-01,Dec 2026,5,435.0
2026-07-24,JCF27,2027-01-01,Jan 2027,6,436.0
2026-07-24,JCG27,2027-02-01,Feb 2027,7,438.5
2026-07-24,JCH27,2027-03-01,Mar 2027,8,441.0
2026-07-25,JCN26,2026-07-01,Jul 2026,0,399.0
2026-07-25,JCQ26,2026-08-01,Aug 2026,1,447.5
2026-07-25,JCU26,2026-09-01,Sep 2026,2,451.0
2026-07-25,JCV26,2026-10-01,Oct 2026,3,442.5
